TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
  191.402, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 5.80556   , 8.02778   , 2240      , 820       , 838.203   , 190.156   , 178.047   , 838.984   , 869.688   , 1.28907   , 1.64063   , 1.17188   , 2.03126   , 11.8828   , 94.125    , 95.625    , 10.875    , 330       , 13.5      , 13.5      , 1.43734   , 81.75     , 34.8516   , 0.212402  , 0.392157  , 0         , -5.25     , 6.45447   , 49.6628   , 0         
  191.452, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 5.83334   , 8.50001   , 2240      , 820       , 838.203   , 195.313   , 178.203   , 838.984   , 867.734   , 1.28907   , 1.64063   , 1.17188   , 2.03126   , 12.3047   , 93.9141   , 95.4141   , 10.875    , 325       , 13.5      , 13.5      , 1.45334   , 81.75     , 34.7031   , 0.212586  , 0.392157  , 0         , -6        , 6.61927   , 49.4492   , 0         
  191.502, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.07813   , 0         , 5.77778   , 8.08334   , 2240      , 820       , 838.203   , 195.234   , 178.359   , 837.734   , 867.578   , 1.28907   , 1.64063   , 1.21094   , 1.95313   , 12.2813   , 93.4922   , 94.9922   , 10.875    , 325       , 13.5      , 14.25     , 1.448     , 81.75     , 34.5      , 0.212769  , 0.392157  , 0         , -6        , 6.67267   , 49.3348   , 0         
  191.552, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.46875   , 0         , 5.72223   , 8.08334   , 2200      , 820       , 838.203   , 196.484   , 178.594   , 837.734   , 868.203   , 1.28907   , 1.64063   , 1.21094   , 1.95313   , 12.375    , 93.0469   , 94.5234   , 10.875    , 325       , 13.5      , 14.25     , 1.42667   , 81.75     , 34.3125   , 0.213013  , 0.392157  , 0         , -6        , 6.74286   , 49.0662   , 0         
  191.602, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.46875   , 0         , 5.72223   , 7.47223   , 2200      , 820       , 838.203   , 193.281   , 178.75    , 838.984   , 868.516   , 1.25      , 1.5625    , 1.28907   , 1.95313   , 12.0938   , 92.7422   , 94.2188   , 10.875    , 325       , 13.5      , 13.5      , 1.42667   , 81.75     , 33.9844   , 0.213196  , 0.392157  , 0         , -6        , 6.60859   , 48.8007   , 0         
  191.652, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.46875   , 0         , 5.63889   , 8.19445   , 2160      , 820       , 838.203   , 195.391   , 178.984   , 838.984   , 867.344   , 1.25      , 1.5625    , 1.28907   , 1.95313   , 12.2578   , 92.3906   , 93.8672   , 10.875    , 325       , 13.5      , 13.5      , 1.43734   , 81.75     , 33.7344   , 0.213501  , 0.392157  , 0         , -6        , 6.60401   , 48.6405   , 0         
  191.702, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.46875   , 0         , 5.61112   , 7.72223   , 2160      , 820       , 838.203   , 198.359   , 179.219   , 837.734   , 865.781   , 1.25      , 1.5625    , 1.25      , 2.10938   , 12.4922   , 91.8984   , 93.375    , 10.875    , 325       , 13.5      , 14.25     , 1.43734   , 81.75     , 33.5391   , 0.213806  , 0.392157  , 0         , -6        , 6.80237   , 48.4146   , 0         
  191.752, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.46875   , 0         , 5.55556   , 7.47223   , 2120      , 820       , 838.203   , 195.469   , 179.453   , 837.734   , 866.719   , 1.25      , 1.5625    , 1.25      , 2.10938   , 12.2109   , 91.3594   , 92.8125   , 10.875    , 325       , 13.5      , 14.25     , 1.43734   , 81.75     , 33.3594   , 0.21405   , 0.392157  , 0         , -6        , 6.64826   , 48.1476   , 0         
  191.802, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.46875   , 0         , 5.52778   , 7.91667   , 2120      , 820       , 838.203   , 196.016   , 179.688   , 838.984   , 866.797   , 1.21094   , 1.48438   , 1.32813   , 2.10938   , 12.2344   , 90.9844   , 92.4375   , 10.875    , 325       , 14.25     , 14.25     , 1.43734   , 81.75     , 33.0859   , 0.214356  , 0.392157  , 0         , -6        , 6.60706   , 47.8333   , 0         
  191.852, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.46875   , 0         , 5.44445   , 7.97223   , 2080      , 820       , 838.203   , 198.828   , 180.156   , 838.984   , 866.094   , 1.21094   , 1.48438   , 1.32813   , 2.10938   , 12.4453   , 90.5391   , 91.9922   , 10.875    , 325       , 14.25     , 14.25     , 1.43734   , 81.75     , 32.6484   , 0.214905  , 0.392157  , 0         , -6        , 6.69556   , 47.6166   , 0         
  191.902, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.46875   , 0         , 5.41667   , 7.63889   , 2080      , 820       , 838.203   , 200.625   , 180.469   , 838.984   , 865.703   , 1.13282   , 1.40625   , 1.25      , 2.10938   , 12.5625   , 90        , 91.4297   , 10.875    , 325       , 13.5      , 13.5      , 1.43734   , 81.75     , 32.4531   , 0.215271  , 0         , 0         , -6        , 6.81916   , 47.3496   , 0         
  191.952, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.85938   , 0         , 5.36112   , 7.30556   , 2040      , 820       , 838.203   , 199.375   , 180.781   , 838.984   , 865.938   , 1.13282   , 1.40625   , 1.25      , 2.10938   , 12.4453   , 89.5078   , 90.9375   , 10.875    , 325       , 13.5      , 13.5      , 1.45867   , 81.75     , 32.1953   , 0.215637  , 0         , 0         , -6        , 6.73829   , 47.0307   , 0         
  192.002, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.85938   , 0         , 5.25      , 7.63889   , 2040      , 820       , 838.203   , 199.141   , 180.938   , 838.984   , 865.938   , 1.05469   , 1.32813   , 1.17188   , 2.03126   , 12.3984   , 89.1094   , 90.5391   , 10.875    , 325       , 13.5      , 14.25     , 1.45867   , 81.75     , 31.9297   , 0.21582   , 0         , 0         , -6        , 6.67878   , 46.7652   , 0         
  192.052, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.85938   , 0         , 5.22223   , 7.44445   , 2000      , 820       , 838.281   , 202.578   , 181.172   , 838.984   , 865.703   , 1.05469   , 1.32813   , 1.17188   , 2.03126   , 12.6797   , 88.8047   , 90.2109   , 10.875    , 325       , 13.5      , 14.25     , 1.43734   , 81.75     , 31.4453   , 0.216065  , 0         , 0         , -6        , 6.8573    , 46.5042   , 0         
  192.102, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.85938   , 0         , 5.22223   , 7.11112   , 1960      , 820       , 838.281   , 200       , 181.406   , 837.734   , 865.703   , 1.01563   , 1.25      , 1.13282   , 1.875     , 12.4453   , 88.2656   , 89.6719   , 10.875    , 325       , 14.25     , 14.25     , 1.43734   , 81.75     , 31.1406   , 0.21637   , 0         , 0         , -6.75     , 6.73829   , 46.3333   , 0         
  192.152, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.85938   , 0         , 5.13889   , 7.47223   , 1920      , 820       , 838.281   , 202.031   , 181.328   , 837.734   , 865.703   , 1.01563   , 1.25      , 1.13282   , 1.875     , 12.6094   , 87.2578   , 88.6406   , 10.875    , 325       , 14.25     , 14.25     , 1.43734   , 81.75     , 30.8359   , 0.216309  , 0         , 0         , -6.75     , 6.77643   , 46.0129   , 0         
  192.202, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.85938   , 0         , 5.05556   , 7.47223   , 1920      , 820       , 838.281   , 205.078   , 181.094   , 838.984   , 865.703   , 1.05469   , 1.25      , 1.05469   , 1.71875   , 12.8906   , 86.1094   , 87.4922   , 10.875    , 325       , 13.5      , 13.5      , 1.44      , 81.75     , 30.6016   , 0.216004  , 0         , 0         , -6.75     , 6.9336    , 45.456    , 0         
  192.252, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 5.85938   , 0         , 4.94445   , 7.02778   , 1920      , 820       , 838.281   , 203.906   , 181.094   , 838.984   , 865.703   , 1.05469   , 1.25      , 1.05469   , 1.71875   , 12.7969   , 86.3438   , 87.7266   , 10.875    , 325       , 13.5      , 13.5      , 1.43734   , 81.75     , 30.1641   , 0.216004  , 0         , 0         , -6.75     , 6.93512   , 44.8319   , 0         
  192.302, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 6.25      , 0         , 4.94445   , 7.66667   , 1880      , 820       , 838.281   , 207.188   , 181.094   , 838.984   , 865.703   , 0.976565  , 1.21094   , 1.05469   , 1.71875   , 13.0781   , 85.5469   , 86.9063   , 10.875    , 325       , 13.5      , 13.5      , 1.45067   , 81.75     , 29.9141   , 0.216004  , 0         , 0         , -6.75     , 6.99311   , 44.9677   , 0         
  192.352, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 6.25      , 0         , 4.91667   , 7.11112   , 1840      , 820       , 838.281   , 209.297   , 180.781   , 838.984   , 865.703   , 0.976565  , 1.21094   , 1.05469   , 1.71875   , 13.2891   , 83.6953   , 85.0313   , 10.875    , 325       , 13.5      , 13.5      , 1.45867   , 81.75     , 29.5234   , 0.215637  , 0         , 0         , -6.75     , 7.14722   , 44.5038   , 0         
  192.402, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 6.25      , 0         , 4.91667   , 6.58334   , 1840      , 820       , 838.281   , 204.375   , 180.625   , 837.734   , 865.703   , 0.937502  , 1.25      , 1.09375   , 1.71875   , 12.8672   , 83.25     , 84.5859   , 10.875    , 325       , 13.5      , 13.5      , 1.448     , 81.75     , 29.2813   , 0.215454  , 0         , 0         , -6.75     , 6.96564   , 43.541    , 0         
  192.452, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 6.25      , 0         , 4.88889   , 6.75001   , 1840      , 820       , 838.281   , 202.891   , 180.625   , 837.734   , 865.703   , 0.937502  , 1.25      , 1.09375   , 1.71875   , 12.75     , 83.1094   , 84.4453   , 10.875    , 325       , 13.5      , 13.5      , 1.43734   , 81.75     , 28.9063   , 0.215454  , 0         , 0         , -6.75     , 6.83442   , 43.3045   , 0         
  192.502, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 6.25      , 0         , 4.88889   , 6.88889   , 1760      , 820       , 838.281   , 203.984   , 180.391   , 838.984   , 865.234   , 0.937502  , 1.21094   , 1.09375   , 1.64063   , 12.8672   , 82.2188   , 83.5313   , 10.875    , 325       , 13.5      , 13.5      , 1.43734   , 81.75     , 28.6797   , 0.215149  , 0         , 0         , -6.75     , 6.86188   , 43.1931   , 0         
  192.552, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 6.64063   , 0         , 4.88889   , 7.13889   , 1760      , 820       , 838.281   , 205.078   , 180.313   , 838.984   , 862.969   , 0.937502  , 1.21094   , 1.09375   , 1.64063   , 12.9609   , 81.8906   , 83.2031   , 10.875    , 325       , 13.5      , 13.5      , 1.44534   , 81.75     , 28.1875   , 0.215088  , 0         , 0         , -6        , 6.91071   , 42.7124   , 0         
  192.602, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 6.64063   , 0         , 4.86111   , 7.00001   , 1760      , 820       , 838.281   , 209.219   , 180.234   , 838.984   , 864.375   , 0.89844   , 1.17188   , 1.05469   , 1.5625    , 13.3125   , 81.7969   , 83.1094   , 10.875    , 325       , 13.5      , 13.5      , 1.45334   , 81.75     , 27.8984   , 0.214966  , 0         , 0         , -6        , 7.09534   , 42.5736   , 0         
  192.652, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 6.64063   , 0         , 4.86111   , 7.02778   , 1720      , 820       , 838.281   , 211.563   , 180       , 838.984   , 861.875   , 0.89844   , 1.17188   , 1.05469   , 1.5625    , 13.5234   , 81.2578   , 82.5469   , 10.875    , 325       , 13.5      , 13.5      , 1.47467   , 81.75     , 27.5859   , 0.214722  , 0         , 0         , -6        , 7.12739   , 42.4881   , 0         
  192.702, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 7.03126   , 0         , 4.86111   , 6.94445   , 1680      , 820       , 838.281   , 212.969   , 179.844   , 837.734   , 861.563   , 0.859377  , 1.09375   , 0.976565  , 1.48438   , 13.6641   , 80.7891   , 82.0781   , 10.875    , 325       , 13.5      , 14.25     , 1.47467   , 81.75     , 27.2891   , 0.214539  , 0         , 0         , -6        , 7.19758   , 42.1219   , 0         
  192.752, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 7.03126   , 0         , 4.86111   , 7.08334   , 1680      , 820       , 838.281   , 215.313   , 179.844   , 837.734   , 861.406   , 0.859377  , 1.09375   , 0.976565  , 1.48438   , 13.8516   , 80.7422   , 82.0313   , 10.875    , 325       , 13.5      , 14.25     , 1.48      , 81.75     , 26.875    , 0.214539  , 0         , 0         , -6        , 7.28303   , 41.8808   , 0         
  192.802, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 7.03126   , 0         , 4.86111   , 7.19445   , 1640      , 820       , 838.281   , 218.281   , 179.688   , 838.984   , 861.406   , 0.820315  , 1.09375   , 0.937502  , 1.32813   , 14.1328   , 80.3906   , 81.6797   , 10.875    , 325       , 14.25     , 14.25     , 1.49867   , 81.75     , 26.5469   , 0.214295  , 0         , 0         , -6        , 7.38221   , 41.774    , 0         
  192.852, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 7.03126   , 0         , 4.86111   , 7.05556   , 1640      , 820       , 838.281   , 220.234   , 179.453   , 838.984   , 861.406   , 0.820315  , 1.09375   , 0.937502  , 1.32813   , 14.2969   , 79.875    , 81.1406   , 10.875    , 325       , 14.25     , 14.25     , 1.51467   , 81.75     , 26.0938   , 0.21405   , 0         , 0         , -6        , 7.44324   , 41.4856   , 0         
  192.902, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 7.03126   , 0         , 4.86111   , 7.33334   , 1640      , 820       , 838.281   , 223.047   , 179.453   , 838.984   , 863.516   , 0.742189  , 1.09375   , 0.89844   , 1.25      , 14.5547   , 79.7109   , 80.9766   , 10.875    , 325       , 13.5      , 13.5      , 1.528     , 81.75     , 25.8672   , 0.21405   , 0         , 0         , -6        , 7.60804   , 41.1804   , 0         
  192.952, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 7.42188   , 0         , 4.86111   , 7.22223   , 1600      , 820       , 838.359   , 224.453   , 179.375   , 838.984   , 862.5     , 0.742189  , 1.09375   , 0.89844   , 1.25      , 14.6719   , 79.5703   , 80.8359   , 10.875    , 325       , 13.5      , 13.5      , 1.50934   , 81.75     , 25.6328   , 0.213928  , 0         , 0         , -6        , 7.63398   , 41.1225   , 0         
  193.002, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 7.42188   , 0         , 4.86111   , 6.77778   , 1560      , 820       , 838.359   , 226.406   , 179.219   , 838.984   , 861.406   , 0.703127  , 1.05469   , 0.820315  , 1.17188   , 14.8359   , 79.0313   , 80.2969   , 10.875    , 325       , 13.5      , 14.25     , 1.49867   , 81.75     , 25.3672   , 0.213745  , 0         , 0         , -6        , 7.69196   , 40.9439   , 0         
  193.052, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 7.42188   , 0         , 4.86111   , 6.91667   , 1560      , 820       , 838.359   , 226.875   , 179.141   , 838.984   , 861.406   , 0.703127  , 1.05469   , 0.820315  , 1.17188   , 14.8828   , 78.8438   , 80.1094   , 10.875    , 325       , 13.5      , 14.25     , 1.512     , 81.75     , 24.9531   , 0.213623  , 0         , 0         , -6        , 7.70112   , 40.6021   , 0         
  193.102, 0         , 0         , 0         , 0         , 2         , 1.04688   , 0         , 0         , 0         , 0         , 7.42188   , 0         , 4.86111   , 6.94445   , 1560      , 820       , 838.359   , 226.172   , 179.141   , 838.984   , 861.406   , 0.703127  , 1.09375   , 0.781252  , 1.21094   , 14.8359   , 78.8672   , 80.1328   , 10.875    , 325       , 14.25     , 14.25     , 1.512     , 81.75     , 24.7031   , 0.213623  , 0         , 0         , -6        , 7.66297   , 40.5197   , 0         
