TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , misol_w   , miszul_w  , mrfa_w    , msdk_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdk_w    , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , vpsspls_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , misolv_w  , mizsolv_w , milsol_w  , milsolv_w , zwbas     
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , , g/s       , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , -         , DK      , PED     , °KW       ,           , , , , , , °KW       
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlowAtThrottlePlate","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueBeforeLimitation","TorqueForTimingIntervention","","",""
  241.725, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8407   , 14.8407   , 39.0625   , 43.1275   , 18.9445   , 22.0556   , 2200      , 820       , 832.188   , 428.047   , 406.719   , 832.813   , 1048.59   , 866.797   , 1.79688   , 2.26563   , 1.5625    , 2.34376   , 35.3906   , 86.4141   , 94.0781   , 33.3984   , 560       , 36.75     , 36.75     , 2.33334   , 92.25     , 91.4531   , 0.489014  , 0.949982  , 7.45098   , 35.0713   , 33        , 15.3763   , 30.4733   , 14.8407   , 15.3748   , 14.8407   , 14.8407   , 32.25     
  241.775, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8163   , 14.8163   , 39.0625   , 43.097    , 18.7778   , 21.6945   , 2200      , 820       , 832.188   , 429.375   , 405.781   , 832.813   , 1050      , 867.969   , 1.79688   , 2.18751   , 1.5625    , 2.18751   , 35.5078   , 86.5313   , 94.2188   , 33.3047   , 560       , 36.75     , 36.75     , 2.312     , 92.25     , 91.4531   , 0.487549  , 0.949982  , 7.45098   , 35.0713   , 33        , 15.4663   , 30.4428   , 14.8163   , 15.4663   , 14.8163   , 14.8163   , 32.25     
  241.825, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8193   , 14.8193   , 39.0625   , 43.0359   , 18.9445   , 21.6111   , 2200      , 820       , 832.266   , 424.609   , 405.938   , 832.813   , 1048.2    , 866.406   , 1.79688   , 2.18751   , 1.5625    , 2.18751   , 35.0625   , 86.4609   , 94.125    , 33.3281   , 560       , 36.75     , 36.75     , 2.296     , 92.25     , 91.4688   , 0.487732  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.2771   , 30.4764   , 14.8193   , 15.2771   , 14.8193   , 14.8193   , 33        
  241.875, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.856    , 14.856    , 39.0625   , 43.2038   , 18.8611   , 21.75     , 2200      , 820       , 832.266   , 429.141   , 407.188   , 832.813   , 1049.92   , 867.188   , 1.79688   , 2.03126   , 1.48438   , 2.26563   , 35.4844   , 86.2734   , 93.9375   , 33.4453   , 560       , 36.75     , 36.75     , 2.312     , 92.25     , 91.4688   , 0.489197  , 0.949982  , 7.45098   , 35.0713   , 33        , 15.3717   , 30.452    , 14.856    , 15.3717   , 14.856    , 14.856    , 32.25     
  241.925, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.798    , 14.798    , 39.0625   , 43.0939   , 18.8333   , 21.8334   , 2200      , 820       , 832.266   , 429.375   , 405.313   , 832.813   , 1052.27   , 869.141   , 1.79688   , 2.03126   , 1.48438   , 2.26563   , 35.5078   , 86.5547   , 94.2422   , 33.2578   , 560       , 36.75     , 36.75     , 2.29067   , 92.25     , 91.4688   , 0.486573  , 0.949982  , 7.45098   , 35.0713   , 33        , 15.448    , 30.4032   , 14.798    , 15.448    , 14.798    , 14.798    , 32.25     
  241.975, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8499   , 14.8499   , 39.0625   , 43.1641   , 18.9445   , 21.3056   , 2200      , 820       , 832.266   , 428.438   , 407.188   , 832.813   , 1048.36   , 865.938   , 1.79688   , 2.03126   , 1.48438   , 2.26563   , 35.4141   , 86.3672   , 94.0313   , 33.4453   , 560       , 36.75     , 36.75     , 2.29867   , 92.25     , 91.4609   , 0.488465  , 0.949982  , 7.45098   , 35.0713   , 33        , 15.4266   , 30.4703   , 14.8499   , 15.4266   , 14.8499   , 14.8499   , 32.25     
  242.025, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8285   , 14.8285   , 39.0625   , 43.1794   , 18.75     , 21.3889   , 2200      , 820       , 832.266   , 426.953   , 406.406   , 832.813   , 1051.48   , 868.516   , 1.64063   , 2.03126   , 1.48438   , 2.26563   , 35.2734   , 86.4375   , 94.1016   , 33.375    , 560       , 36.75     , 36.75     , 2.31734   , 92.25     , 91.4531   , 0.487732  , 0.949982  , 7.45098   , 35.0713   , 33        , 15.39     , 30.4184   , 14.8285   , 15.39     , 14.8285   , 14.8285   , 32.25     
  242.075, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8041   , 14.8041   , 39.0625   , 43.0542   , 18.5556   , 20.3889   , 2200      , 820       , 832.266   , 420.234   , 405.469   , 832.813   , 1052.34   , 869.219   , 1.64063   , 2.03126   , 1.48438   , 2.26563   , 34.6406   , 86.5781   , 94.2656   , 33.2813   , 560       , 36.75     , 36.75     , 2.26667   , 92.25     , 91.4609   , 0.487061  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.2268   , 30.4383   , 14.8041   , 15.2252   , 14.8041   , 14.8041   , 33        
  242.125, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8316   , 14.8316   , 39.0625   , 43.1031   , 18.6111   , 20.6111   , 2200      , 820       , 832.266   , 416.641   , 406.484   , 831.563   , 1052.42   , 869.297   , 1.5625    , 2.18751   , 1.52344   , 2.26563   , 34.3125   , 86.4844   , 94.1484   , 33.375    , 560       , 36.75     , 36.75     , 2.26667   , 92.25     , 91.4688   , 0.488648  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.0848   , 30.4718   , 14.8316   , 15.0848   , 14.8316   , 14.8316   , 33        
  242.175, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8316   , 14.8316   , 39.0625   , 43.1183   , 18.75     , 21.0278   , 2200      , 820       , 832.266   , 413.906   , 406.484   , 831.563   , 1052.73   , 869.531   , 1.5625    , 2.18751   , 1.52344   , 2.26563   , 34.0547   , 86.4844   , 94.1484   , 33.375    , 560       , 36.75     , 36.75     , 2.28      , 92.25     , 91.4766   , 0.488648  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 14.9628   , 30.4566   , 14.8316   , 14.9628   , 14.8316   , 14.8316   , 33        
  242.225, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8193   , 14.8193   , 39.0625   , 43.0756   , 18.75     , 21.5      , 2200      , 820       , 832.188   , 419.453   , 406.016   , 831.563   , 1052.34   , 869.219   , 1.71875   , 2.10938   , 1.52344   , 2.10938   , 34.5703   , 86.5313   , 94.2188   , 33.3281   , 560       , 36.75     , 36.75     , 2.296     , 92.25     , 91.4766   , 0.487488  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.1199   , 30.4596   , 14.8193   , 15.1184   , 14.8193   , 14.8193   , 33        
  242.275, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8316   , 14.8316   , 39.0625   , 43.0909   , 18.7222   , 21.7222   , 2200      , 820       , 832.188   , 424.844   , 406.25    , 831.563   , 1049.38   , 866.719   , 1.71875   , 2.10938   , 1.52344   , 2.10938   , 35.0859   , 86.4844   , 94.1484   , 33.3516   , 560       , 36.75     , 36.75     , 2.34134   , 92.25     , 91.4844   , 0.488404  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.2588   , 30.4764   , 14.8316   , 15.2588   , 14.8316   , 14.8316   , 33        
  242.325, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8255   , 14.8255   , 39.0625   , 43.1      , 18.75     , 21.2778   , 2200      , 820       , 832.266   , 427.734   , 406.25    , 832.813   , 1050.39   , 867.578   , 1.64063   , 2.10938   , 1.44532   , 2.03126   , 35.3438   , 86.4844   , 94.1484   , 33.3516   , 560       , 36.75     , 36.75     , 2.35734   , 92.25     , 91.4922   , 0.487732  , 0.949982  , 7.45098   , 35.0713   , 33        , 15.3946   , 30.4596   , 14.8255   , 15.3931   , 14.8255   , 14.8255   , 32.25     
  242.375, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8041   , 14.8041   , 39.0625   , 43.0115   , 18.75     , 20.5556   , 2200      , 820       , 832.266   , 422.734   , 405.469   , 832.813   , 1052.27   , 869.141   , 1.64063   , 2.10938   , 1.44532   , 2.03126   , 34.875    , 86.625    , 94.3125   , 33.2813   , 560       , 36.75     , 36.75     , 2.29334   , 92.25     , 91.5078   , 0.487183  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.3122   , 30.4642   , 14.8041   , 15.3107   , 14.8041   , 14.8041   , 33        
  242.425, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8407   , 14.8407   , 39.0625   , 43.1031   , 18.6945   , 22.4445   , 2200      , 820       , 832.188   , 426.172   , 406.719   , 831.563   , 1048.67   , 866.172   , 1.79688   , 2.10938   , 1.44532   , 2.03126   , 35.2031   , 86.4141   , 94.0781   , 33.3984   , 560       , 36.75     , 36.75     , 2.34667   , 92.25     , 91.5156   , 0.48938   , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.2573   , 30.4901   , 14.8407   , 15.2557   , 14.8407   , 14.8407   , 33        
  242.475, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8224   , 14.8224   , 39.0625   , 43.1244   , 18.75     , 21.5834   , 2200      , 820       , 832.188   , 426.563   , 406.172   , 831.563   , 1052.97   , 869.766   , 1.79688   , 2.10938   , 1.44532   , 2.03126   , 35.25     , 86.4375   , 94.1016   , 33.3516   , 560       , 36.75     , 36.75     , 2.29334   , 92.25     , 91.5234   , 0.488343  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.358    , 30.4383   , 14.8224   , 15.3565   , 14.8224   , 14.8224   , 33        
  242.525, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8163   , 14.8163   , 39.0625   , 43.0847   , 18.7222   , 21.3611   , 2200      , 820       , 832.266   , 425.938   , 405.781   , 832.813   , 1051.88   , 868.828   , 1.64063   , 2.10938   , 1.52344   , 2.10938   , 35.1797   , 86.5078   , 94.1953   , 33.3047   , 560       , 36.75     , 36.75     , 2.29867   , 92.25     , 91.5156   , 0.487427  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.3442   , 30.4413   , 14.8163   , 15.3442   , 14.8163   , 14.8163   , 33        
  242.575, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8255   , 14.8255   , 39.0625   , 43.1031   , 18.75     , 21.9167   , 2200      , 820       , 832.266   , 426.797   , 406.25    , 832.813   , 1052.97   , 869.688   , 1.64063   , 2.10938   , 1.52344   , 2.10938   , 35.2734   , 86.4844   , 94.1484   , 33.3516   , 560       , 36.75     , 36.75     , 2.312     , 92.25     , 91.5078   , 0.488098  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.3427   , 30.4535   , 14.8255   , 15.3412   , 14.8255   , 14.8255   , 33        
  242.625, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.8438   , 14.8438   , 39.0625   , 43.1702   , 18.75     , 20.9722   , 2200      , 820       , 832.266   , 426.797   , 406.953   , 832.813   , 1052.97   , 869.688   , 1.64063   , 2.10938   , 1.60157   , 2.03126   , 35.2734   , 86.3672   , 94.0313   , 33.4219   , 560       , 36.75     , 36.75     , 2.32267   , 92.25     , 91.5      , 0.488404  , 0.949982  , 7.45098   , 35.0713   , 33        , 15.3916   , 30.4535   , 14.8438   , 15.39     , 14.8438   , 14.8438   , 32.25     
  242.675, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.7888   , 14.7888   , 39.0625   , 43.0298   , 18.6945   , 20.7778   , 2200      , 820       , 832.266   , 423.672   , 405       , 832.813   , 1048.36   , 865.938   , 1.64063   , 2.10938   , 1.60157   , 2.03126   , 34.9688   , 86.6016   , 94.2891   , 33.2344   , 560       , 36.75     , 36.75     , 2.33067   , 92.25     , 91.5078   , 0.486878  , 0.949982  , 7.45098   , 35.0713   , 33.75     , 15.2954   , 30.4245   , 14.7888   , 15.2954   , 14.7888   , 14.7888   , 33        
  242.725, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6698   , 14.6698   , 39.0625   , 42.4652   , 18.7778   , 21.1389   , 2200      , 820       , 832.188   , 419.688   , 401.484   , 831.563   , 1052.03   , 868.984   , 1.5625    , 2.10938   , 1.60157   , 2.10938   , 34.5938   , 86.4844   , 94.1484   , 32.9063   , 560       , 36.75     , 36.75     , 2.30934   , 92.25     , 91.5078   , 0.488404  , 0.949982  , 7.45098   , 34.7127   , 33.75     , 15.1703   , 30.4901   , 14.6698   , 15.1703   , 14.6698   , 14.6698   , 33        
  242.775, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6759   , 14.6759   , 39.0152   , 42.5354   , 18.6111   , 21.5556   , 2200      , 820       , 832.188   , 421.797   , 401.406   , 831.563   , 1052.97   , 869.688   , 1.5625    , 2.10938   , 1.60157   , 2.10938   , 34.8047   , 86.4609   , 94.125    , 32.9063   , 565       , 36.75     , 36.75     , 2.352     , 92.25     , 91.5078   , 0.481751  , 0.949982  , 7.45098   , 34.7127   , 33.75     , 15.184    , 30.4596   , 14.6759   , 15.1825   , 14.6759   , 14.6759   , 33        
  242.825, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6149   , 14.6149   , 38.974    , 42.3432   , 18.5556   , 21.1111   , 2200      , 820       , 832.188   , 422.031   , 399.453   , 831.563   , 1052.42   , 869.297   , 1.5625    , 2.10938   , 1.5625    , 1.95313   , 34.8281   , 86.6953   , 94.3828   , 32.7188   , 565       , 36.75     , 36.75     , 2.27467   , 92.25     , 91.5078   , 0.48053   , 0.949982  , 7.45098   , 34.7127   , 33.75     , 15.2451   , 30.4642   , 14.6149   , 15.2435   , 14.6149   , 14.6149   , 33        
  242.875, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6759   , 14.6759   , 38.9374   , 42.4713   , 18.6389   , 21.75     , 2200      , 820       , 832.188   , 426.719   , 401.406   , 831.563   , 1053.83   , 869.844   , 1.5625    , 2.10938   , 1.5625    , 1.95313   , 35.2734   , 86.3438   , 94.0078   , 32.9063   , 565       , 36.75     , 36.75     , 2.30667   , 92.25     , 91.5234   , 0.482422  , 0.949982  , 7.45098   , 34.7127   , 33.75     , 15.3427   , 30.5084   , 14.6759   , 15.3412   , 14.6759   , 14.6759   , 33        
  242.925, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6271   , 14.6271   , 38.9069   , 42.4225   , 18.1667   , 20.9445   , 2200      , 820       , 832.188   , 425       , 399.922   , 831.563   , 1053.83   , 869.844   , 1.5625    , 2.03126   , 1.48438   , 2.10938   , 35.0859   , 86.5313   , 94.2188   , 32.7656   , 565       , 36.75     , 36.75     , 2.27467   , 92.25     , 91.5313   , 0.480835  , 0.949982  , 7.05883   , 34.7127   , 33.75     , 15.3458   , 30.4276   , 14.6271   , 15.3442   , 14.6271   , 14.6271   , 33        
  242.975, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6423   , 14.6423   , 38.8794   , 42.4012   , 18.3889   , 20.9445   , 2200      , 820       , 832.188   , 422.656   , 400.469   , 831.563   , 1050.94   , 867.422   , 1.5625    , 2.03126   , 1.48438   , 2.10938   , 34.875    , 86.5781   , 94.2656   , 32.8125   , 565       , 36.75     , 36.75     , 2.304     , 92.25     , 91.5469   , 0.480225  , 0.949982  , 7.05883   , 34.7127   , 33.75     , 15.2603   , 30.4825   , 14.6423   , 15.2588   , 14.6423   , 14.6423   , 33        
  243.025, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6607   , 14.6607   , 38.8565   , 42.4713   , 18.3333   , 20.75     , 2200      , 820       , 832.188   , 422.188   , 400.859   , 831.563   , 1051.33   , 867.734   , 1.64063   , 2.03126   , 1.48438   , 1.95313   , 34.8281   , 86.4609   , 94.125    , 32.8594   , 565       , 36.75     , 36.75     , 2.30667   , 92.25     , 91.5547   , 0.482422  , 0.949982  , 7.05883   , 34.7127   , 33.75     , 15.239    , 30.4733   , 14.6607   , 15.2374   , 14.6607   , 14.6607   , 33        
  243.075, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6546   , 14.6546   , 38.8336   , 42.4591   , 18.3611   , 21.2222   , 2200      , 820       , 832.188   , 416.641   , 400.938   , 831.563   , 1053.2    , 869.297   , 1.64063   , 2.03126   , 1.48438   , 1.95313   , 34.3125   , 86.4844   , 94.1484   , 32.8594   , 565       , 36.75     , 36.75     , 2.30667   , 92.25     , 91.5547   , 0.481385  , 0.949982  , 7.05883   , 34.7127   , 33.75     , 15.0498   , 30.4596   , 14.6546   , 15.0482   , 14.6546   , 14.6546   , 33        
  243.125, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6393   , 14.6393   , 38.8184   , 42.4134   , 18.3889   , 21.1111   , 2200      , 820       , 832.109   , 418.75    , 400.156   , 831.563   , 1053.83   , 869.844   , 1.71875   , 2.03126   , 1.48438   , 1.95313   , 34.5234   , 86.5313   , 94.2188   , 32.7891   , 565       , 36.75     , 36.75     , 2.31734   , 92.25     , 91.5547   , 0.48114   , 0.949982  , 7.05883   , 34.7127   , 33.75     , 15.1199   , 30.4581   , 14.6393   , 15.1184   , 14.6393   , 14.6393   , 33        
  243.175, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6698   , 14.6698   , 38.8031   , 42.5019   , 18.5278   , 20.7778   , 2200      , 820       , 832.109   , 419.531   , 401.328   , 831.563   , 1053.75   , 869.688   , 1.71875   , 2.03126   , 1.48438   , 1.95313   , 34.5938   , 86.4141   , 94.0781   , 32.9063   , 565       , 36.75     , 36.75     , 2.304     , 92.25     , 91.5391   , 0.482361  , 0.949982  , 7.45098   , 34.7127   , 33.75     , 15.1703   , 30.4718   , 14.6698   , 15.1703   , 14.6698   , 14.6698   , 33        
  243.225, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6484   , 14.6484   , 38.7879   , 42.4713   , 18.5278   , 21.3611   , 2200      , 820       , 832.188   , 418.047   , 400.703   , 832.813   , 1053.83   , 869.844   , 1.79688   , 2.03126   , 1.48438   , 1.95313   , 34.4531   , 86.5313   , 94.2188   , 32.8359   , 565       , 36.75     , 36.75     , 2.336     , 92.25     , 91.5313   , 0.481018  , 0.949982  , 7.45098   , 34.7127   , 33.75     , 15.0665   , 30.4413   , 14.6484   , 15.0665   , 14.6484   , 14.6484   , 33        
  243.275, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6454   , 14.6454   , 38.7772   , 42.4134   , 18.3889   , 21.2222   , 2200      , 820       , 832.188   , 417.422   , 400.469   , 832.813   , 1053.83   , 869.844   , 1.79688   , 2.03126   , 1.48438   , 1.95313   , 34.3828   , 86.5547   , 94.2422   , 32.8125   , 565       , 36.75     , 36.75     , 2.33067   , 92.25     , 91.5234   , 0.480835  , 0.949982  , 7.05883   , 34.7127   , 33.75     , 15.0681   , 30.4779   , 14.6454   , 15.0665   , 14.6454   , 14.6454   , 33        
  243.325, 0         , 0         , 0         , 0         , 6         , 0.999757  , 0         , 0         , 0         , 14.6729   , 14.6729   , 38.7696   , 42.508    , 18.3611   , 21.0278   , 2200      , 820       , 832.188   , 418.906   , 401.406   , 832.813   , 1053.13   , 869.219   , 1.95313   , 2.03126   , 1.44532   , 1.95313   , 34.5234   , 86.3906   , 94.0547   , 32.9063   , 565       , 36.75     , 36.75     , 2.33067   , 92.25     , 91.5234   , 0.482422  , 0.949982  , 7.45098   , 34.7127   , 33.75     , 15.1322   , 30.4718   , 14.6729   , 15.1306   , 14.6729   , 14.6729   , 33        
