TimeStamp, dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , gangi     , lamsbg_w  , lde       , ldtvm     , ldtvr_w   , mifa_w    , miszul_w  , mrfa_w    , mshfm_w   , nmot      , plsol     , plsol_w   , ps_w      , pssol_w   , pus_w     , pvdks_w   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , tans      , tanslin   , ti_b1     , tmot      , vfil_w    , vpssplg_w , wdkba     , wped_w    , zwout     , mibas_w   , mimax_w   , mizsolv_w 
  sec.ms , °KW       , °KW       , °KW       , °KW       , gear      , -         , mBar      , , , , , , g/s       , rpm       , mbar      , mbar      , mbar      , mbar      , mbar      , mbar      , V         , V         , V         , V         , , , , , °C        , °C        , °C        , ms        , °C        , km/h      , -         , DK      , PED     , °KW       ,           , , 
"TIME","IgnitionRetardCyl1","IgnitionRetardCyl5","IgnitionRetardCyl3","IgnitionRetardCyl2","SelectedGear","AirFuelRatioDesired","","WastegateDutyCycle","WastegateDutyCycleBeforeLin","TorqueDesired","TorqueForTimingInterventionLimit","DriverRequestedRelTorque","MassAirFlow","EngineSpeed","BoostPressureDesired","BoostPressureDesired","","","BaroPressure","BoostPressureActual","KnockVoltageCyl1","KnockVoltageCyl5","KnockVoltageCyl3","KnockVoltageCyl2","EngineLoad","EngineLoadCorrected","EngineLoadSpecified","EngineLoadRequested","EGTModelBeforeCat","IntakeAirTemperature","IntakeAirTemperature","FuelInjectorOnTime","CoolantTemperature","VehicleSpeed","","ThrottlePlateAngle","AccelPedalPosition","IgnitionTimingAngleOverall","","TorqueLimit","TorqueForTimingIntervention"
   17.050, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.39136   , 99.2188   , 0         , 8.80556   , 880       , 820       , 836.172   , 477.578   , 365.547   , 836.484   , 861.094   , 0.644533  , 1.17188   , 0.507814  , 0.722658  , 34.1016   , 72.1406   , 73.2891   , 24.375    , 240       , 16.5      , 16.5      , 2.408     , 27.75     , 2.67188   , 0.433594  , 1.56863   , 0         , -9.75     , 16.3513   , 34.3949   , 7.42188   
   17.100, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.26624   , 99.2188   , 0         , 9.19445   , 880       , 820       , 836.172   , 478.438   , 361.641   , 836.484   , 859.219   , 0.644533  , 1.17188   , 0.507814  , 0.722658  , 34.2188   , 72.1406   , 73.2891   , 24.0938   , 240       , 16.5      , 16.5      , 2.496     , 27.75     , 2.8125    , 0.433228  , 1.56863   , 0         , -9.75     , 16.272    , 34.3735   , 7.23572   
   17.150, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.31507   , 99.2188   , 0         , 9.02778   , 880       , 820       , 836.25    , 480       , 362.891   , 836.484   , 861.016   , 0.625002  , 1.21094   , 0.527345  , 0.722658  , 34.3359   , 72.1406   , 73.2891   , 24.1875   , 240       , 16.5      , 16.5      , 2.416     , 27.75     , 2.88281   , 0.433655  , 1.56863   , 0         , -9.75     , 16.4963   , 34.3659   , 7.16858   
   17.200, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.37305   , 99.2188   , 0         , 9.05556   , 840       , 820       , 836.25    , 482.344   , 365.234   , 836.484   , 860.234   , 0.625002  , 1.21094   , 0.527345  , 0.722658  , 34.5      , 72.1406   , 73.2891   , 24.3516   , 240       , 16.5      , 16.5      , 2.504     , 27.75     , 2.96094   , 0.435791  , 1.56863   , 0         , -9.75     , 16.5207   , 34.3216   , 7.70875   
   17.250, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.23877   , 99.2188   , 0         , 9.36112   , 880       , 820       , 836.25    , 485.625   , 361.016   , 836.484   , 861.016   , 0.644533  , 1.25      , 0.527345  , 0.722658  , 34.7813   , 72.1406   , 73.2891   , 24.0469   , 240       , 16.5      , 16.5      , 2.54134   , 27.75     , 3.05469   , 0.436097  , 1.56863   , 0         , -10.5     , 16.6809   , 34.3064   , 7.25098   
   17.300, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.07703   , 99.2188   , 0         , 8.6389    , 880       , 820       , 836.25    , 481.641   , 355.078   , 836.484   , 858.438   , 0.644533  , 1.25      , 0.527345  , 0.722658  , 34.6172   , 72.1406   , 73.2891   , 23.6719   , 240       , 16.5      , 16.5      , 2.41334   , 27.75     , 3.23438   , 0.426514  , 1.56863   , 0         , -12       , 16.6657   , 34.4986   , 6.57349   
   17.350, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.016     , 99.2188   , 0         , 9.11112   , 880       , 820       , 836.25    , 479.922   , 353.906   , 836.484   , 861.25    , 0.644533  , 1.25      , 0.546876  , 0.703127  , 34.4531   , 72.1406   , 73.2891   , 23.5547   , 240       , 16.5      , 16.5      , 2.448     , 27.75     , 3.32031   , 0.423279  , 1.56863   , 0         , -12       , 16.5695   , 34.4696   , 6.55823   
   17.400, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.04651   , 99.2188   , 0         , 8.8889    , 880       , 820       , 836.25    , 479.219   , 355.547   , 836.484   , 858.984   , 0.644533  , 1.25      , 0.546876  , 0.703127  , 34.3594   , 72.1406   , 73.2891   , 23.6484   , 245       , 16.5      , 16.5      , 2.4       , 27.75     , 3.42188   , 0.424195  , 1.56863   , 0         , -11.25    , 16.5039   , 34.433    , 6.88477   
   17.450, 0         , 0         , 0         , 0         , 0         , 1         , 0         , 0         , 0         , 7.12891   , 99.2188   , 0         , 8.94445   , 880       , 820       , 836.172   , 479.922   , 358.359   , 835.234   , 858.359   , 0.625002  , 1.28907   , 0.527345  , 0.722658  , 34.4063   , 72.1406   , 73.2891   , 23.8125   , 245       , 16.5      , 16.5      , 2.42134   , 27.75     , 3.53125   , 0.425843  , 1.56863   , 0         , -10.5     , 16.4993   , 34.4101   , 7.00684   
   17.500, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.06482   , 99.2188   , 0         , 8.69445   , 880       , 820       , 836.172   , 476.719   , 356.875   , 835.234   , 860.313   , 0.625002  , 1.28907   , 0.527345  , 0.722658  , 34.0781   , 72.1406   , 73.2891   , 23.6953   , 245       , 16.5      , 16.5      , 2.38934   , 27.75     , 3.72656   , 0.426941  , 1.56863   , 0         , -11.25    , 16.4124   , 34.3872   , 6.8573    
   17.550, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.02515   , 99.2188   , 0         , 8.97223   , 880       , 820       , 836.172   , 476.016   , 355.391   , 836.484   , 861.328   , 0.60547   , 1.32813   , 0.546876  , 0.722658  , 34.0547   , 72.1406   , 73.2891   , 23.6016   , 245       , 16.5      , 16.5      , 2.42134   , 27.75     , 3.82813   , 0.426087  , 1.56863   , 0         , -11.25    , 16.3284   , 34.4177   , 6.60401   
   17.600, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.07093   , 99.2188   , 0         , 8.8889    , 880       , 820       , 836.172   , 476.641   , 357.109   , 836.484   , 858.672   , 0.60547   , 1.32813   , 0.546876  , 0.722658  , 34.0781   , 72.1406   , 73.2891   , 23.7188   , 240       , 16.5      , 16.5      , 2.46134   , 27.75     , 3.94531   , 0.42627   , 1.56863   , 0         , -9.75     , 16.304    , 34.3811   , 7.22352   
   17.650, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.13807   , 99.2188   , 0         , 8.83334   , 880       , 820       , 836.172   , 477.5     , 359.297   , 836.484   , 857.578   , 0.585939  , 1.36719   , 0.546876  , 0.742189  , 34.1484   , 72.1406   , 73.2891   , 23.8594   , 240       , 16.5      , 16.5      , 2.44267   , 27.75     , 4.08594   , 0.431275  , 1.56863   , 0         , -10.5     , 16.3559   , 34.2911   , 7.2815    
   17.700, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.16553   , 99.2188   , 0         , 9.25001   , 840       , 820       , 836.172   , 483.047   , 361.406   , 836.484   , 859.063   , 0.585939  , 1.36719   , 0.546876  , 0.742189  , 34.5469   , 72.1406   , 73.2891   , 24        , 240       , 16.5      , 16.5      , 2.576     , 27.75     , 4.25781   , 0.431641  , 1.56863   , 0         , -9.75     , 16.4368   , 34.314    , 7.59888   
   17.750, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.17469   , 99.2188   , 0         , 8.91667   , 880       , 820       , 836.25    , 483.047   , 361.719   , 836.484   , 861.25    , 0.585939  , 1.36719   , 0.566408  , 0.722658  , 34.5703   , 72.1406   , 73.2891   , 24.0469   , 240       , 16.5      , 16.5      , 2.52534   , 27.75     , 4.34375   , 0.43689   , 1.56863   , 0         , -10.5     , 16.5772   , 34.3277   , 7.4646    
   17.800, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.13807   , 99.2188   , 0         , 9.16667   , 880       , 820       , 836.25    , 484.688   , 358.828   , 836.484   , 861.328   , 0.585939  , 1.36719   , 0.566408  , 0.722658  , 34.7344   , 72.1406   , 73.2891   , 23.8359   , 240       , 16.5      , 16.5      , 2.54134   , 27.75     , 4.50781   , 0.429627  , 1.56863   , 0         , -10.5     , 16.6718   , 34.3582   , 7.18995   
   17.850, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.20826   , 99.2188   , 0         , 8.83334   , 880       , 820       , 836.25    , 483.203   , 361.484   , 836.484   , 859.219   , 0.60547   , 1.32813   , 0.585939  , 0.742189  , 34.6172   , 72.1406   , 73.2891   , 24        , 240       , 16.5      , 16.5      , 2.488     , 27.75     , 4.61719   , 0.426148  , 1.56863   , 0         , -9.75     , 16.5711   , 34.4177   , 7.2754    
   17.900, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.33033   , 99.2188   , 0         , 9.05556   , 840       , 820       , 836.25    , 485.469   , 365.313   , 836.484   , 858.906   , 0.60547   , 1.32813   , 0.585939  , 0.742189  , 34.7578   , 72.1406   , 73.2891   , 24.2578   , 240       , 16.5      , 16.5      , 2.57067   , 27.75     , 4.74219   , 0.435791  , 1.56863   , 0         , -9.75     , 16.6443   , 34.2392   , 7.74232   
   17.950, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.07703   , 99.2188   , 0         , 9.05556   , 880       , 820       , 836.25    , 487.031   , 356.641   , 836.484   , 859.141   , 0.585939  , 1.36719   , 0.566408  , 0.742189  , 34.9922   , 72.1406   , 73.2891   , 23.6953   , 240       , 16.5      , 16.5      , 2.50934   , 27.75     , 4.83594   , 0.430664  , 1.56863   , 0         , -11.25    , 16.7359   , 34.4101   , 6.6803    
   18.000, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.09534   , 99.2188   , 0         , 8.75001   , 880       , 820       , 836.25    , 484.531   , 357.344   , 836.484   , 860.234   , 0.585939  , 1.36719   , 0.566408  , 0.742189  , 34.7578   , 72.1406   , 73.2891   , 23.7422   , 245       , 16.5      , 16.5      , 2.488     , 27.75     , 4.98438   , 0.427124  , 1.56863   , 0         , -11.25    , 16.6931   , 34.3872   , 6.80542   
   18.050, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.03126   , 99.2188   , 0         , 8.80556   , 880       , 820       , 836.25    , 482.109   , 355.469   , 836.484   , 860.234   , 0.60547   , 1.36719   , 0.566408  , 0.761721  , 34.5469   , 72.1406   , 73.2891   , 23.6016   , 245       , 16.5      , 16.5      , 2.45334   , 27.75     , 5.05469   , 0.427674  , 1.56863   , 0         , -11.25    , 16.5985   , 34.3735   , 6.84815   
   18.100, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.05262   , 99.2188   , 0         , 8.86112   , 880       , 820       , 836.25    , 480.234   , 355.938   , 836.484   , 860.781   , 0.60547   , 1.36719   , 0.566408  , 0.761721  , 34.4063   , 72.1406   , 73.2891   , 23.6484   , 245       , 16.5      , 16.5      , 2.43734   , 27.75     , 5.16406   , 0.425598  , 1.56863   , 0         , -11.25    , 16.5085   , 34.4101   , 6.77491   
   18.150, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.07093   , 99.2188   , 0         , 8.41667   , 880       , 820       , 836.25    , 474.453   , 357.031   , 836.484   , 861.016   , 0.60547   , 1.40625   , 0.546876  , 0.742189  , 33.8672   , 72.1406   , 73.2891   , 23.6953   , 245       , 16.5      , 16.5      , 2.40267   , 27.75     , 5.23438   , 0.427307  , 1.56863   , 0         , -9.75     , 16.3178   , 34.3735   , 7.28455   
   18.200, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.1045    , 99.2188   , 0         , 9.1389    , 880       , 820       , 836.25    , 476.094   , 358.125   , 836.484   , 860.781   , 0.60547   , 1.40625   , 0.546876  , 0.742189  , 33.9844   , 72.1406   , 73.2891   , 23.7656   , 240       , 16.5      , 16.5      , 2.464     , 27.75     , 5.3125    , 0.428101  , 1.56863   , 0         , -9.75     , 16.2674   , 34.3506   , 7.04957   
   18.250, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.01294   , 99.2188   , 0         , 9.00001   , 880       , 820       , 836.25    , 477.656   , 357.031   , 836.484   , 860.781   , 0.625002  , 1.44532   , 0.566408  , 0.761721  , 34.125    , 72.1406   , 73.2891   , 23.6016   , 240       , 16.5      , 16.5      , 2.42134   , 27.75     , 5.35938   , 0.425965  , 1.56863   , 0         , -9.75     , 16.3422   , 34.4025   , 7.29981   
   18.300, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.29676   , 99.2188   , 0         , 8.86112   , 840       , 820       , 836.25    , 480.859   , 366.016   , 836.484   , 861.172   , 0.625002  , 1.44532   , 0.566408  , 0.761721  , 34.3594   , 72.1406   , 73.2891   , 24.2578   , 240       , 16.5      , 16.5      , 2.456     , 27.75     , 5.40625   , 0.435852  , 1.56863   , 0         , -8.25     , 16.452    , 34.2316   , 8.25806   
   18.350, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.26624   , 99.2188   , 0         , 8.8889    , 880       , 820       , 836.172   , 481.875   , 365.625   , 835.234   , 861.094   , 0.644533  , 1.48438   , 0.546876  , 0.761721  , 34.4297   , 72.1406   , 73.2891   , 24.3281   , 240       , 16.5      , 16.5      , 2.44      , 27.75     , 5.42969   , 0.440613  , 1.56863   , 0         , -10.5     , 16.4276   , 34.2758   , 7.40357   
   18.400, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.22352   , 99.2188   , 0         , 8.50001   , 880       , 820       , 836.172   , 479.141   , 363.828   , 835.234   , 858.438   , 0.644533  , 1.48438   , 0.546876  , 0.761721  , 34.2188   , 72.1406   , 73.2891   , 24.2109   , 240       , 16.5      , 16.5      , 2.38667   , 27.75     , 5.46094   , 0.435547  , 1.56863   , 0         , -10.5     , 16.4368   , 34.314    , 7.3761    
   18.450, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.31812   , 99.2188   , 0         , 8.77778   , 880       , 820       , 836.25    , 478.75    , 364.453   , 836.484   , 861.25    , 0.664064  , 1.48438   , 0.546876  , 0.742189  , 34.125    , 72.1406   , 73.2891   , 24.2109   , 240       , 16.5      , 16.5      , 2.39467   , 27.75     , 5.45313   , 0.432495  , 1.56863   , 0         , -9.75     , 16.3452   , 34.2621   , 7.48292   
   18.500, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.27234   , 99.2188   , 0         , 8.66667   , 880       , 820       , 836.25    , 478.594   , 362.422   , 836.484   , 857.656   , 0.664064  , 1.48438   , 0.546876  , 0.742189  , 34.125    , 72.1406   , 73.2891   , 24.1172   , 240       , 16.5      , 16.5      , 2.39734   , 27.75     , 5.44531   , 0.434876  , 1.56863   , 0         , -10.5     , 16.3544   , 34.2987   , 7.37      
   18.550, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.30897   , 99.2188   , 0         , 8.77778   , 840       , 820       , 836.25    , 479.453   , 364.453   , 836.484   , 858.594   , 0.664064  , 1.52344   , 0.566408  , 0.722658  , 34.2656   , 72.1406   , 73.2891   , 24.2344   , 240       , 16.5      , 16.5      , 2.41334   , 27.75     , 5.44531   , 0.434021  , 1.56863   , 0         , -9.75     , 16.4291   , 34.2835   , 7.62024   
   18.600, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.26014   , 99.2188   , 0         , 8.94445   , 880       , 820       , 836.25    , 479.688   , 362.656   , 836.484   , 858.594   , 0.664064  , 1.52344   , 0.566408  , 0.722658  , 34.2656   , 72.1406   , 73.2891   , 24.1172   , 240       , 16.5      , 16.5      , 2.456     , 27.75     , 5.40625   , 0.434204  , 1.56863   , 0         , -10.5     , 16.3513   , 34.3277   , 7.40357   
   18.650, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.26014   , 99.2188   , 0         , 9.27779   , 880       , 820       , 836.25    , 481.563   , 362.344   , 836.484   , 859.609   , 0.683596  , 1.48438   , 0.585939  , 0.703127  , 34.4297   , 72.1406   , 73.2891   , 24.0938   , 240       , 16.5      , 16.5      , 2.49067   , 27.75     , 5.36719   , 0.433289  , 1.56863   , 0         , -11.25    , 16.5039   , 34.3949   , 7.08008   
   18.700, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.17469   , 99.2188   , 0         , 8.97223   , 880       , 820       , 836.25    , 481.016   , 359.141   , 836.484   , 861.25    , 0.683596  , 1.48438   , 0.585939  , 0.703127  , 34.4531   , 72.1406   , 73.2891   , 23.9063   , 240       , 16.5      , 16.5      , 2.49867   , 27.75     , 5.34375   , 0.430725  , 1.56863   , 0         , -9.75     , 16.4993   , 34.3735   , 7.44935   
   18.750, 0         , 0         , 0         , 0         , 1         , 1         , 0         , 0         , 0         , 7.21131   , 99.2188   , 0         , 8.8889    , 880       , 820       , 836.25    , 480.938   , 360.156   , 836.484   , 860.781   , 0.703127  , 1.44532   , 0.60547   , 0.703127  , 34.4297   , 72.1406   , 73.2891   , 23.9766   , 240       , 16.5      , 16.5      , 2.44534   , 27.75     , 5.3125    , 0.431031  , 1.56863   , 0         , -10.5     , 16.5375   , 34.3506   , 7.11976   
